A_x [g],A_y [g],A_z [g],G_x [mdps],G_y [mdps],G_z [mdps]
-0.004270,0.010980,1.003938,-700.000000,0.000000,0.000000
-0.003904,0.009638,1.005646,-700.000000,140.000000,0.000000
-0.002562,0.011102,1.005646,-840.000000,0.000000,0.000000
-0.004392,0.011590,1.005646,-980.000000,0.000000,0.000000
-0.003904,0.009760,1.005524,-980.000000,0.000000,0.000000
-0.003782,0.011224,1.006012,-840.000000,280.000000,0.000000
-0.004270,0.010980,1.004060,-700.000000,420.000000,-140.000000
-0.005612,0.012322,1.005280,-560.000000,560.000000,-280.000000
-0.005124,0.011590,1.005158,-560.000000,700.000000,-420.000000
-0.004880,0.011102,1.002840,-560.000000,840.000000,-420.000000
-0.004392,0.011712,1.005768,-420.000000,840.000000,-280.000000
-0.003782,0.010248,1.004914,-560.000000,700.000000,-140.000000
-0.004392,0.011224,1.006256,-560.000000,700.000000,0.000000
-0.004636,0.011712,1.005280,-560.000000,700.000000,140.000000
-0.005368,0.011102,1.005280,-280.000000,560.000000,0.000000
-0.005246,0.011224,1.004060,-280.000000,560.000000,0.000000
-0.004514,0.011468,1.007110,-420.000000,420.000000,0.000000
-0.005124,0.010126,1.003694,-700.000000,420.000000,0.000000
-0.003782,0.011834,1.004060,-840.000000,420.000000,0.000000
-0.003782,0.011956,1.005158,-980.000000,280.000000,0.000000
-0.004758,0.011590,1.004670,-840.000000,280.000000,0.000000
-0.003416,0.012688,1.005890,-700.000000,280.000000,-140.000000
-0.003416,0.011468,1.006744,-420.000000,140.000000,-140.000000
-0.003782,0.010980,1.006134,-420.000000,-140.000000,0.000000
-0.003660,0.012322,1.005158,-560.000000,-420.000000,0.000000
-0.003782,0.013054,1.005890,-840.000000,-420.000000,140.000000
-0.003538,0.011224,1.007110,-840.000000,-280.000000,140.000000
-0.004026,0.012932,1.006134,-700.000000,140.000000,140.000000
-0.003172,0.013298,1.006744,-560.000000,280.000000,140.000000
-0.003904,0.013542,1.004304,-700.000000,280.000000,0.000000
-0.002684,0.011956,1.005646,-980.000000,280.000000,-140.000000
-0.002440,0.012200,1.004670,-980.000000,420.000000,-280.000000
-0.001952,0.012200,1.005646,-560.000000,420.000000,-420.000000
-0.001220,0.012810,1.006256,-280.000000,560.000000,-420.000000
-0.001342,0.012200,1.005158,-140.000000,700.000000,-280.000000
0.000122,0.013420,1.004426,-140.000000,700.000000,-140.000000
-0.001098,0.015006,1.003938,-140.000000,560.000000,-140.000000
-0.001464,0.014640,1.004548,-140.000000,420.000000,-140.000000
-0.001830,0.012810,1.005158,-420.000000,140.000000,-140.000000
-0.001098,0.013054,1.007476,-700.000000,0.000000,0.000000
-0.000732,0.013054,1.006012,-980.000000,140.000000,0.000000
0.000000,0.013420,1.003816,-980.000000,420.000000,0.000000
-0.000488,0.013786,1.005524,-840.000000,420.000000,-140.000000
-0.000732,0.015372,1.004060,-700.000000,280.000000,-280.000000
-0.001098,0.014640,1.003328,-840.000000,280.000000,-280.000000
-0.000732,0.015250,1.004304,-980.000000,420.000000,-280.000000
0.001342,0.014274,1.003572,-1120.000000,560.000000,-420.000000
0.000122,0.015616,1.006378,-980.000000,420.000000,-420.000000
0.000732,0.016470,1.005158,-700.000000,280.000000,-420.000000
0.001586,0.014030,1.005158,-420.000000,140.000000,-140.000000
0.000610,0.013908,1.006500,-420.000000,140.000000,0.000000
0.001586,0.013176,1.004914,-700.000000,0.000000,0.000000
-0.000122,0.015006,1.006134,-980.000000,-140.000000,0.000000
0.001952,0.015982,1.007598,-840.000000,-280.000000,-140.000000
